timestamp,target_x,target_y,target_yaw,robot_x,robot_y,robot_yaw,error_distance,error_yaw
1746362436.993154,1.25,0.275,0.4363323129986119,1.1753221337456456,0.47022874439123596,-1.216937518496796,0.20902403293612384,94.72538374099166
1746362437.241052,1.25,0.275,0.4363323129986119,1.178260475520215,0.4620081879057353,-1.2133629019863799,0.20029633475521325,94.52057330156703
1746362437.428961,1.25,0.275,0.4363323129986119,1.1814612983866088,0.4518335689509597,-1.2010205355733123,0.18965142954057396,93.81340779689424
1746362437.602573,1.25,0.275,0.4363323129986119,1.184066703584,0.4442286132179671,-1.1957861620161387,0.1816191705408777,93.51350028367331
1746362437.7771602,1.25,0.275,0.4363323129986119,1.186486264495137,0.4380742951012871,-1.1967008130636347,0.175006343658061,93.56590592842205
1746362438.0356278,1.25,0.275,0.4363323129986119,1.1906238990159352,0.4280348233884828,-1.201607334772959,0.16414986609075857,93.84702891445565
1746362438.2494457,1.25,0.275,0.4363323129986119,1.1942522139471787,0.4189795430926801,-1.204161743178726,0.15439535122201073,93.99338573525883
1746362438.4519439,1.25,0.275,0.4363323129986119,1.197000126570295,0.4117080542614741,-1.202994915408462,0.1466222312049673,93.92653142860405
1746362438.6276093,1.25,0.275,0.4363323129986119,1.1995405739978966,0.40474759406566835,-1.2007443616115472,0.13921419409776864,93.79758419447369
1746362438.836485,1.25,0.275,0.4363323129986119,1.2023098111388453,0.39730998293206715,-1.198797405249773,0.13127865797019392,93.68603181204787
1746362439.3397212,1.25,0.275,0.4363323129986119,1.205841047953522,0.388077340441109,-1.1981893719689036,0.12139397829825661,93.65119407125057
1746362439.6383688,1.25,0.275,0.4363323129986119,1.2087337269273515,0.3806706581917227,-1.1987150827493465,0.11344246689832817,93.68131508021447
1746362439.8443675,1.25,0.275,0.4363323129986119,1.2109753832068548,0.3749266956796118,-1.1991496742358008,0.10727658283753062,93.70621533820062
1746362440.0335417,1.25,0.275,0.4363323129986119,1.2126398629003974,0.3706116137139841,-1.1991039265353087,0.10265164646070325,93.70359418804
1746362440.328029,1.25,0.275,0.4363323129986119,1.215599049809087,0.3628638606246587,-1.1984259363316638,0.09435827138045254,93.66474821081994
1746362440.589462,1.25,0.275,0.4363323129986119,1.2173684068325943,0.35821770659248076,-1.1978063037068276,0.08938684222610893,93.6292458765682
1746362440.831088,1.25,0.275,0.4363323129986119,1.2194641051785438,0.3527175098585956,-1.1971530106887007,0.08350121083653782,93.59181494384417
1746362441.127091,1.25,0.275,0.4363323129986119,1.2218910216142314,0.3463704125870094,-1.1965190869777962,0.07670626088352604,93.55549379067607
1746362441.4042735,1.25,0.275,0.4363323129986119,1.223830053947284,0.3412984124883044,-1.1958820047424277,0.07127654294977712,93.5189916673867
1746362441.74446,1.25,0.275,0.4363323129986119,1.2265899868239027,0.3340506665463826,-1.1946312076217496,0.06352172806589186,93.44732627134472
1746362442.0340493,1.25,0.275,0.4363323129986119,1.228340175971167,0.3294425367670498,-1.1936290964867802,0.05859298410724259,93.38990953270792
